candidate_id,state_name,constituency_number,candidate_name_eci,sitting_mla,adr_party,eci_party,education,age,assets_number,liabilities_number,assets_minus_liabilities,criminal_cases,gender
6199,Uttar Pradesh,351,RAM CHANDAR,,IND,Independent,5th Pass,55,2852000,45000,2807000,4,M
6200,Uttar Pradesh,351,SANDEEP,,Mahamukti Dal,Mahamukti Dal,12th Pass,40,180000,0,180000,0,M
6196,Uttar Pradesh,351,SUNITA BHARTI,,Bahujan Mukti Party,Bahujan Mukti Party,Graduate,34,963000,0,963000,0,F
6198,Uttar Pradesh,351,UMA SHANKAR SONKAR,,Mahakranti Dal,Mahakranti Dal,Post Graduate,32,30000,0,30000,0,M
4762,Uttar Pradesh,226,GANESHRAM RAJAK,,IND,Independent,12th Pass,61,2169277,0,2169277,0,M
4763,Uttar Pradesh,226,JYOTI SINGH,,SP,Samajwadi Party,Post Graduate,37,4259014,0,4259014,2,F
4764,Uttar Pradesh,226,KAMALESH KUMAR,,IND,Independent,8th Pass,48,712892,168000,544892,0,M
4765,Uttar Pradesh,226,KRANTI,,Rashtriya Kisan Majdoor Party,Rashtriya Kisan Majdoor Party,Literate,48,790000,0,790000,0,F
4766,Uttar Pradesh,226,OMPRAKASH,,Bahujan Mukti Party,Bahujan Mukti Party,8th Pass,42,236500,0,236500,0,M
4767,Uttar Pradesh,226,PARVAT LAL AHIRWAR,,CPI,Communist Party of India,Graduate Professional,60,3661500,0,3661500,0,M
4768,Uttar Pradesh,226,PRADEEP KUMAR GUPTA,,IND,Independent,Post Graduate,44,1280905,38383,1242522,0,M
4769,Uttar Pradesh,226,RAJENDRA KUMAR KUSHWAH,,Jan Adhikar Party,Jan Adhikar Party,8th Pass,45,1766000,0,1766000,0,M
4770,Uttar Pradesh,226,RAMRATAN KUSHWAHA,,BJP,Bharatiya Janata Party,Graduate Professional,55,17006575,642923,16363652,0,M
4771,Uttar Pradesh,226,SACHENDRA,,IND,Independent,12th Pass,32,292000,0,292000,0,M
4772,Uttar Pradesh,226,SANTOSH KUSHWAHA,,BSP,Bahujan Samaj Party,8th Pass,36,3553568,450000,3103568,0,M
5453,Uttar Pradesh,190,ARVIND KUMAR,,IND,Independent,Graduate,35,421311,0,421311,0,M
5454,Uttar Pradesh,190,ARVIND KUMAR YADAV,,RLD,Rashtriya Lok Dal,10th Pass,25,1068000,100000,968000,1,M
5455,Uttar Pradesh,190,BABULAL,,Bahujan Mukti Party,Bahujan Mukti Party,Literate,42,3041200,0,3041200,0,M
5456,Uttar Pradesh,190,BHASKAR DEV,,Pichhada Samanya Alpsankhyak Vyapari Kisan Pa,Pichhada Samanya Alpsankhyak Vyapari Kisan Party,8th Pass,61,26560000,22000,26538000,0,M
5457,Uttar Pradesh,190,CHHOTE LAL,,IND,Independent,Post Graduate,48,2526597,0,2526597,0,M
5458,Uttar Pradesh,190,DEOMANI DWIVEDI,,BJP,Bharatiya Janata Party,Post Graduate,54,13949503,1742927,12206576,0,M
5459,Uttar Pradesh,190,DR. H.R.YADAV,,Swachh Swasth Swawlambijan Party,Swachh Swasth Swawlambijan Party,Doctorate,59,7825000,0,7825000,0,M
5460,Uttar Pradesh,190,JAI PRAKASH MAURYA,,SUCI(C),SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),Post Graduate,42,5991114,0,5991114,0,M
5461,Uttar Pradesh,190,KAMLESH SHUKLA,,IND,Independent,12th Pass,40,1914768,820000,1094768,0,M
5462,Uttar Pradesh,190,SANJEEV,,IND,Independent,Post Graduate,38,4921115,0,4921115,0,M
5463,Uttar Pradesh,190,SANTOSH PANDEY,,SP,Samajwadi Party,Graduate,41,23585031,0,23585031,0,M
5464,Uttar Pradesh,190,DR. SHIV SHANKAR INDIAN,,Most Backward Classes Of India,Most Backward Classes Of India,Graduate Professional,33,1054141,0,1054141,0,M
5465,Uttar Pradesh,190,VINOD SINGH,,BSP,Bahujan Samaj Party,Graduate Professional,59,87511951,3847771,83664180,1,M
1978,Uttar Pradesh,53,AMIT KUMAR,,IND,Independent,8th Pass,25,21000,0,21000,2,M
1979,Uttar Pradesh,53,MADAN BHAIYA,,RLD,Rashtriya Lok Dal,Graduate,57,101557183,7000000,94557183,3,M
1980,Uttar Pradesh,53,NANDKISHOR,,BJP,Bharatiya Janata Party,Post Graduate,41,14862924,449817,14413107,5,M
1981,Uttar Pradesh,53,NASIM,,IND,Independent,Illiterate,46,2151450,0,2151450,0,F
1982,Uttar Pradesh,53,RASHID MALIK,,SP,Samajwadi Party,8th Pass,35,37976516,0,37976516,0,M
1983,Uttar Pradesh,53,ZAKIR ALI,Y,BSP,Bahujan Samaj Party,10th Pass,38,189750228,0,189750228,0,M
5879,Uttar Pradesh,175,ANURAG DIXIT (MUNNA),,IND,Independent,Intermediate,44,,,,0,M
3355,Uttar Pradesh,175,APARNA YADAV,,SP,Samajwadi Party,Post Graduate,28,229659126,81566542,148092584,0,F
3356,Uttar Pradesh,175,CHATURI PRASAD,,IND,Independent,8th Pass,59,252200,0,252200,0,M
3357,Uttar Pradesh,175,DR. REETA JOSHI,,BJP,Bharatiya Janata Party,Doctorate,67,21157305,0,21157305,2,F
3358,Uttar Pradesh,175,HABIB RAHMAT SIDDIQUI,,IND,Independent,Graduate Professional,32,857281,0,857281,0,M
3359,Uttar Pradesh,175,KUNWAR GAURAV UPADHYAY,,SHS,Shivsena,12th Pass,27,6770882,472816,6298066,1,M
3360,Uttar Pradesh,175,LAKHAN AWASTHI,,Swarajya Party Of India,Swarajya Party Of India,10th Pass,46,3647000,800000,2847000,0,M
3361,Uttar Pradesh,175,MANJU MAURYA,,Jan Adhikar Manch,Jan Adhikar Manch,Post Graduate,35,7780996,758181,7022815,0,F
3362,Uttar Pradesh,175,NEERAJ KUMAR PAL,,Bahujan Mukti Party,Bahujan Mukti Party,10th Pass,36,1655000,0,1655000,0,M
3363,Uttar Pradesh,175,PRASHANT SINGH,,Indian Savarn Samaj Party,Indian Savarn Samaj Party,Graduate,31,372757,0,372757,0,M
3364,Uttar Pradesh,175,RAJNIKANT DUBEY,,Samaj Sevak Party,Samaj Sevak Party,Graduate Professional,45,3492000,0,3492000,0,M
3365,Uttar Pradesh,175,S.P. SINGH,,Adarsh Vyawastha Party,Adarsh Vyawastha Party,Graduate,70,33960448,0,33960448,0,M
3366,Uttar Pradesh,175,SACHCHIDANAND SRIVASTAVA,,Loktantrik Samajwadi Party,Loktantrik Samajwadi Party,Others,60,3649656,0,3649656,0,M
3367,Uttar Pradesh,175,VIRENDRA KUMAR SHUKLA,,RLD,Rashtriya Lok Dal,Post Graduate,50,4755115,0,4755115,0,M
3368,Uttar Pradesh,175,YOGESH DIXIT,,BSP,Bahujan Samaj Party,Graduate Professional,55,125604612,19576000,106028612,0,M
3339,Uttar Pradesh,174,ABDUL MAROOF KHAN,,INC,Indian National Congress,Graduate,53,84947076,4200000,80747076,0,M
3340,Uttar Pradesh,174,AMIT SINGH AKA ANNA,,Rashtriya Janadhar Party,Rashtriya Janadhar Party,Post Graduate,32,146000,0,146000,0,M
3341,Uttar Pradesh,174,ANJU VISHWAKARMA,,Mahila Swabhiman Party,Mahila Swabhiman Party,Post Graduate,33,26000,0,26000,0,F
3342,Uttar Pradesh,174,BRIJESH PATHAK,,BJP,Bharatiya Janata Party,Graduate Professional,50,23767193,0,23767193,1,M
5878,Uttar Pradesh,174,DR. NAFEES AHMAD,,Rastriya Insaaf Party,Rastriya Insaaf Party,Post Graduate,57,,,,0,M
3343,Uttar Pradesh,174,HASEEN KHAN,,Nagrik Ekta Party,Nagrik Ekta Party,12th Pass,35,849000,0,849000,0,M
3344,Uttar Pradesh,174,MOHAMMAD ARSHAD ALI,,Jan Sangharsh Virat Party,Jan Sangharsh Virat Party,Not Given,34,37500,0,37500,0,M
3345,Uttar Pradesh,174,MOHAMMAD IRFAN,,All India Majlis-E-Ittehadul Muslimeen,All India Majlis-E-Ittehadul Muslimeen,Literate,58,4751915,800000,3951915,0,M
3346,Uttar Pradesh,174,RAJEEV SRIVASTAVA,,BSP,Bahujan Samaj Party,Post Graduate,51,107165327,1728029,105437298,0,M
3347,Uttar Pradesh,174,RAMESH CHANDRA,,RLD,Rashtriya Lok Dal,Post Graduate,63,2853667,0,2853667,0,M
3348,Uttar Pradesh,174,RAVIDAS MEHROTRA,Y,SP,Samajwadi Party,Graduate Professional,61,9372605,0,9372605,13,M
3349,Uttar Pradesh,174,SANT ANSHUMALI YOGI,,Param Digvijay Dal,Param Digvijay Dal,Graduate,26,84476,0,84476,0,M
3350,Uttar Pradesh,174,SARVAN KUMAR AGARWAL,,Rashtriya Shahri Vikas Party,Rashtriya Shahri Vikas Party,8th Pass,68,7005610,0,7005610,0,M
3351,Uttar Pradesh,174,SHYAM SONKAR,,SHS,Shivsena,8th Pass,39,268646,0,268646,3,M
3352,Uttar Pradesh,174,SITA RAM,,Uttar Pradesh Republican Party,Uttar Pradesh Republican Party,10th Pass,46,1620000,0,1620000,0,M
3353,Uttar Pradesh,174,SURESH KUMAR SRIVASTAVA,,Swarajya Party Of India,Swarajya Party Of India,Graduate Professional,65,4715401,100000,4615401,0,M
3354,Uttar Pradesh,174,VINOD KUMAR TRIVEDI,,Socialist Party (India),Socialist Party (India),10th Pass,46,1701000,0,1701000,0,M
3324,Uttar Pradesh,173,AKHILESH KUMAR SINGH,,AIFB,All India Forward Bloc,Post Graduate,35,1481137,387778,1093359,0,M
3325,Uttar Pradesh,173,ANURAG SINGH,,INC,Indian National Congress,Doctorate,46,135002968,20082250,114920718,0,M
3326,Uttar Pradesh,173,"ASHUTOSH TANDAN GOPAL JI",Y,BJP,Bharatiya Janata Party,Graduate,56,59722374,0,59722374,1,M
3327,Uttar Pradesh,173,DURGESH KUMAR TIWARI,,Jan Sevak Party,Jan Sevak Party,Graduate,28,1125000,0,1125000,0,M
3328,Uttar Pradesh,173,KAILASH BAHADUR SINGH,,IND,Independent,Graduate Professional,37,8052646,1727888,6324758,0,M
3329,Uttar Pradesh,173,PRABHU NATH RAI,,IND,Independent,12th Pass,54,34390421,598181,33792240,0,M
3330,Uttar Pradesh,173,PRADEEP KUMAR SINGH (P.K. SINGH),,Sarvodaya Bharat Party,Sarvodaya Bharat Party,Post Graduate,62,27094000,0,27094000,0,M
3331,Uttar Pradesh,173,R.D. SHUKLA,,IND,Independent,Post Graduate,66,41000,0,41000,0,M
3332,Uttar Pradesh,173,RATISH CHANDRA UPADHYAYA,,UKD,Uttarakhand Kranti Dal,Graduate Professional,64,15515580,0,15515580,0,M
3333,Uttar Pradesh,173,ROHIT AGARWAL,,RLD,Rashtriya Lok Dal,Post Graduate,31,26048998,1360012,24688986,0,M
3334,Uttar Pradesh,173,SANT AMRITA YOGI,,Param Digvijay Dal,Param Digvijay Dal,12th Pass,56,809797,0,809797,0,M
3335,Uttar Pradesh,173,SAROJ KUMAR SHUKLA,,BSP,Bahujan Samaj Party,Post Graduate,62,16534289,0,16534289,0,M
3336,Uttar Pradesh,173,SHRAVAN KUMAR SHUKLA,,Rashtriya Shahri Vikas Party,Rashtriya Shahri Vikas Party,Graduate,31,434000,0,434000,0,M
3337,Uttar Pradesh,173,SUBHASH CHANDRA MAURYA,,Jan Adhikar Manch,Jan Adhikar Manch,Post Graduate,39,5754000,650000,5104000,0,M
3338,Uttar Pradesh,173,TEJ KUMAR SHUKLA,,Indian Savarn Samaj Party,Indian Savarn Samaj Party,Graduate,62,2757303,0,2757303,0,M
3310,Uttar Pradesh,172,ABHISHEK MISHR,Y,SP,Samajwadi Party,Doctorate,39,21474262,925000,20549262,0,M
3311,Uttar Pradesh,172,AJAY KUMAR SRIVASTAVA,,BSP,Bahujan Samaj Party,Graduate,40,29154962,3612567,25542395,1,M
3312,Uttar Pradesh,172,AMAR KUMAR RAIZADA,,Akhil Bharatiya Jan Sangh,Akhil Bharatiya Jan Sangh,Post Graduate,64,37135000,800000,36335000,0,M
3313,Uttar Pradesh,172,ANSAR AHMAD,,IND,Independent,Literate,32,81030,0,81030,0,M
3314,Uttar Pradesh,172,ASHUTOSH SINGH CHAUHAN,,IND,Independent,Graduate Professional,36,1930171,0,1930171,0,M
3315,Uttar Pradesh,172,HASAN AGHA JAFRI,,Manviya Bharat Party,Manviya Bharat Party,Post Graduate,37,1310964,0,1310964,0,M
3316,Uttar Pradesh,172,HEMLATA SHARMA,,Param Digvijay Dal,Param Digvijay Dal,Graduate,26,93000,0,93000,0,F
3317,Uttar Pradesh,172,KAFEEL AHMAD KHAN,,Rashtriya Shahri Vikas Party,Rashtriya Shahri Vikas Party,12th Pass,39,74000,0,74000,0,M
3318,Uttar Pradesh,172,DR.NEERAJ BORA,,BJP,Bharatiya Janata Party,Post Graduate,49,66121378,24323299,41798079,0,M
3319,Uttar Pradesh,172,NEERAJ KUMAR JAISAWAL,,National Youth Party,National Youth Party,Post Graduate,42,584000,0,584000,0,M
3320,Uttar Pradesh,172,SANJAY SINGH RANA,,IND,Independent,Graduate,36,1485838,122925,1362913,0,M
3321,Uttar Pradesh,172,"DR,SEEMA SINGH",,Sarv Sambhaav Party,Sarv Sambhaav Party,Doctorate,36,34525130,4550000,29975130,0,F
3322,Uttar Pradesh,172,SHAMBHU PRASAD DIVEDI,,Fauji Janta Party,Fauji Janta Party,Literate,61,1080613,0,1080613,0,M
3323,Uttar Pradesh,172,SOMESHWAR PANDAY,,Indian Savarn Samaj Party,Indian Savarn Samaj Party,Post Graduate,44,4972405,0,4972405,0,M
3293,Uttar Pradesh,171,ARMAAN KHAN,,BSP,Bahujan Samaj Party,Graduate,44,55083833,3093864,51989969,0,M
3294,Uttar Pradesh,171,GULAB AHAMAD,,Bhagidari Kranti Dal,Bhagidari Kranti Dal,Literate,45,6652628,0,6652628,0,M
3295,Uttar Pradesh,171,HASAN IMAAM ABDI,,Rashtriya Shahri Vikas Party,Rashtriya Shahri Vikas Party,Graduate Professional,38,86000,0,86000,0,M
3296,Uttar Pradesh,171,JAY SINGH ALYAS MANAVTAVADI,,IND,Independent,Post Graduate,56,1712786,0,1712786,0,M
3297,Uttar Pradesh,171,MANOJ KUMAR GUPTA,,IND,Independent,12th Pass,40,13054159,0,13054159,0,M
3298,Uttar Pradesh,171,MOD AKRAM KHAN,,CPI,Communist Party of India,Illiterate,47,0,0,0,0,M
3299,Uttar Pradesh,171,MOD RAFIQ ANSARI,,IND,Independent,Literate,46,262108,0,262108,0,M
3300,Uttar Pradesh,171,MOD REHAN,Y,SP,Samajwadi Party,Graduate,43,20049694,1035000,19014694,0,M
3301,Uttar Pradesh,171,MOHAMMAD TAUHEED SIDDIQUI,,All India Majlis-E-Ittehadul Muslimeen,All India Majlis-E-Ittehadul Muslimeen,10th Pass,37,10322503,6483887,3838616,3,M
3302,Uttar Pradesh,171,NITIN DWIVEDI,,IND,Independent,Graduate,36,27600681,12157730,15442951,2,M
3303,Uttar Pradesh,171,PRAMOD SINGH YADAV,,RLD,Rashtriya Lok Dal,Graduate Professional,28,5538000,0,5538000,1,M
3304,Uttar Pradesh,171,PRASHANT SONI,,Bhartiya Shakti Chetna Party,Bhartiya Shakti Chetna Party,Graduate Professional,27,119755,47016,72739,0,M
3305,Uttar Pradesh,171,SHTENDRA KUMAR VERMA,,Bahujan Mukti Party,Bahujan Mukti Party,Post Graduate,33,1704568,0,1704568,0,M
3306,Uttar Pradesh,171,SURAT SINGH,,Lok Dal,Lok Dal,Post Graduate,61,13594000,0,13594000,0,M
3307,Uttar Pradesh,171,SURESH KUMAR SHRIVASTAV,,BJP,Bharatiya Janata Party,Graduate Professional,72,12648215,0,12648215,1,M
3308,Uttar Pradesh,171,SYYED FARHAT AZMI,,Akhil Bhartiya Vikas Congress Party,Akhil Bhartiya Vikas Congress Party,Illiterate,38,89400,0,89400,0,M
3309,Uttar Pradesh,171,SYYED HASAN KAUSAR,,IND,Independent,12th Pass,42,470566,0,470566,0,M
6792,Uttar Pradesh,369,ANIL KUMAR,,Rashtriya Samaj Paksha,Rashtriya Samaj Paksha,Graduate,41,485000,2000,483000,0,M
6793,Uttar Pradesh,369,ANITA RAWAT,,BJP,Bharatiya Janata Party,10th Pass,45,23182401,0,23182401,0,F
6794,Uttar Pradesh,369,BACCHU LAL,,IND,Independent,10th Pass,50,445000,0,445000,0,M
6795,Uttar Pradesh,369,CHANDAN,,Sarv Sambhaav Party,Sarv Sambhaav Party,12th Pass,29,2275600,0,2275600,0,M
6796,Uttar Pradesh,369,JAGDISH SONKAR,,SP,Samajwadi Party,Graduate,48,51892849,1921143,49971706,0,M
6797,Uttar Pradesh,369,JAI PRAKASH,,IND,Independent,10th Pass,48,445000,0,445000,0,M
6798,Uttar Pradesh,369,LAKSHMI SAROJ,,IND,Independent,10th Pass,34,39000,0,39000,0,F
6799,Uttar Pradesh,369,MULCHAND,,RLD,Rashtriya Lok Dal,Literate,82,4590486,0,4590486,0,M
6800,Uttar Pradesh,369,NANDLAL,,Manav Kranti Party,Manav Kranti Party,8th Pass,36,708000,0,708000,0,M
6801,Uttar Pradesh,369,RAM SAKAL,,Mahakranti Dal,Mahakranti Dal,Not Given,47,68000,0,68000,0,M
6802,Uttar Pradesh,369,RAM SEVAK,,Nirbal Indian Shoshit Hamara Aam Dal,Nirbal Indian Shoshit Hamara Aam Dal,Not Given,47,3280000,0,3280000,0,M
6803,Uttar Pradesh,369,SUBAS CHANDRA,,CPI,Communist Party of India,10th Pass,62,996000,0,996000,0,M
6804,Uttar Pradesh,369,SUKHRAM,,Ojaswi Party,Ojaswi Party,10th Pass,66,650000,0,650000,0,M
6805,Uttar Pradesh,369,SUSHILA SAROJ,,BSP,Bahujan Samaj Party,8th Pass,46,356358319,36688000,319670319,0,F
4773,Uttar Pradesh,219,GIRISH KUMAR,,BSP,Bahujan Samaj Party,Post Graduate,45,79744629,964768,78779861,0,M
4774,Uttar Pradesh,219,GOPAL SWAROOP,,Kisan Majdoor Berojgar Sangh,Kisan Majdoor Berojgar Sangh,Post Graduate,53,2080850,0,2080850,0,M
4775,Uttar Pradesh,219,MOOLCHANDRA SINGH,,BJP,Bharatiya Janata Party,Post Graduate,55,8066280,257474,7808806,0,M
4776,Uttar Pradesh,219,PARASHURAM,,IND,Independent,12th Pass,46,173716,0,173716,0,M
4777,Uttar Pradesh,219,PRAHALAD SINGH,,RLD,Rashtriya Lok Dal,10th Pass,43,953000,0,953000,0,M
4778,Uttar Pradesh,219,RAMJEE,,Jan Adhikar Party,Jan Adhikar Party,10th Pass,38,745800,0,745800,0,M
4779,Uttar Pradesh,219,RAMKUMAR SHAKYAWAR,,Swatantra Jantaraj Party,Swatantra Jantaraj Party,10th Pass,55,3949000,300000,3649000,0,M
4780,Uttar Pradesh,219,RAVINDRA SINGH,,Mahan Dal,Mahan Dal,10th Pass,60,59777000,0,59777000,0,M
4781,Uttar Pradesh,219,REKHA JATAV,,IND,Independent,Post Graduate,48,6604000,0,6604000,0,F
4782,Uttar Pradesh,219,SHAKUNTLA DEVI,,Sarv Sambhaav Party,Sarv Sambhaav Party,10th Pass,51,4897352,500000,4397352,0,F
4783,Uttar Pradesh,219,SHIVENDRA SINGH,,IND,Independent,Graduate,25,103500,0,103500,0,M
4784,Uttar Pradesh,219,VINOD CHATURVEDI,,INC,Indian National Congress,Post Graduate,57,24185322,883629,23301693,0,M
4785,Uttar Pradesh,219,VISHNU KUMAR CHATURVEDI,,Rashtriya Janshanti Party,Rashtriya Janshanti Party,Graduate Professional,41,3285000,0,3285000,0,M
6204,Uttar Pradesh,353,AMRESH CHAND,,INC,Indian National Congress,Post Graduate,60,2190611,0,2190611,0,M
6205,Uttar Pradesh,353,ANAND KUMAR PANDEY,,Rashtravyapi Janta Party,Rashtravyapi Janta Party,12th Pass,41,2323000,913423,1409577,0,M
6214,Uttar Pradesh,353,ASHUTOSH KUMAR VISHVAKARMA,,Deshbhakt Nirman Party,Deshbhakt Nirman Party,12th Pass,34,761000,0,761000,0,M
6215,Uttar Pradesh,353,BHANU PRATAP,,Poorvanchal Peoples Party,Poorvanchal People's Party,12th Pass,64,3540000,0,3540000,0,M
6216,Uttar Pradesh,353,BHIRGUN,,RLD,Rashtriya Lok Dal,Literate,77,1292118,0,1292118,0,M
6217,Uttar Pradesh,353,CHANDRIKA PAL,,Rashtriya Samaj Paksha,Rashtriya Samaj Paksha,Graduate,36,260000,0,260000,0,M
6218,Uttar Pradesh,353,DARA SINGH CHAUHAN,,BJP,Bharatiya Janata Party,10th Pass,58,27571500,1120000,26451500,2,M
6206,Uttar Pradesh,353,DEVENDRA SINGH,,SHS,Shivsena,10th Pass,34,744000,200000,544000,1,M
6207,Uttar Pradesh,353,KANHAIYA YADAV,,Lok Dal,Lok Dal,12th Pass,58,954000,1002726,-48726,1,M
6208,Uttar Pradesh,353,NARENDRA,,Ambedkar Samaj Party,Ambedkar Samaj Party,Post Graduate,30,120000,0,120000,0,M
6209,Uttar Pradesh,353,PAHLAWAN,,Jan Adhikar Party,Jan Adhikar Party,10th Pass,56,15260866,2600000,12660866,0,M
6210,Uttar Pradesh,353,RAGHUBEER YADAV,,NCP,Nationalist Congress Party,Graduate,38,315554,0,315554,0,M
6211,Uttar Pradesh,353,RAJU SHARMA,,Most Backward Classes Of India,Most Backward Classes Of India,Not Given,36,90000,0,90000,0,M
6212,Uttar Pradesh,353,RAMPRAVESH,,IND,Independent,12th Pass,25,13400,0,13400,0,M
6213,Uttar Pradesh,353,RAMESH CHAND PANDEY,,IND,Independent,Post Graduate,42,2296000,0,2296000,0,M
6223,Uttar Pradesh,353,RAMKUNWAR SINGH,,CPI,Communist Party of India,10th Pass,61,3018000,50000,2968000,0,M
6220,Uttar Pradesh,353,SHRIKANT YADAV,,IND,Independent,Post Graduate,36,4107234,0,4107234,0,M
6221,Uttar Pradesh,353,SURYA KUMAR,,IND,Independent,10th Pass,30,985000,200000,785000,0,M
6222,Uttar Pradesh,353,UMESH PANDEY,,BSP,Bahujan Samaj Party,Graduate,46,42050000,11400000,30650000,2,M
6224,Uttar Pradesh,353,BANSHRAJ,,Nirbal Indian Shoshit Hamara Aam Dal,Nirbal Indian Shoshit Hamara Aam Dal,10th Pass,57,19355000,0,19355000,0,M
6219,Uttar Pradesh,353,VIJAYSHANKAR,,Bahujan Mukti Party,Bahujan Mukti Party,Graduate,54,792000,0,792000,0,M
5466,Uttar Pradesh,311,CHANDRESH GAUTAM,,Bahujan Mukti Party,Bahujan Mukti Party,Post Graduate,27,24294,0,24294,0,M
5467,Uttar Pradesh,311,DEVI PRASAD,,IND,Independent,8th Pass,39,1576000,0,1576000,0,M
5468,Uttar Pradesh,311,DOODHRAM,,BSP,Bahujan Samaj Party,Literate,56,20691732,9846000,10845732,0,M
5469,Uttar Pradesh,311,GOVARDHAN,,Nirbal Indian Shoshit Hamara Aam Dal,Nirbal Indian Shoshit Hamara Aam Dal,8th Pass,48,10015477,600000,9415477,0,M
5470,Uttar Pradesh,311,LAVKUSH,,RLD,Rashtriya Lok Dal,8th Pass,36,102264,0,102264,0,M
5471,Uttar Pradesh,311,MANSHARAM,,IND,Independent,10th Pass,56,134800,0,134800,0,M
5474,Uttar Pradesh,311,RAM KARAN ARYA,Y,SP,Samajwadi Party,Doctorate,73,15739000,1831086,13907914,3,M
5472,Uttar Pradesh,311,RAVI KUMAR SONKAR,,BJP,Bharatiya Janata Party,Graduate,40,21539099,823605,20715494,0,M
5473,Uttar Pradesh,311,UMESH CHANDRA VYAS,,IND,Independent,Post Graduate,60,1604000,1600000,4000,0,M
6225,Uttar Pradesh,318,ALOK PRASAD,,INC,Indian National Congress,Graduate,48,35989982,2900000,33089982,0,M
6226,Uttar Pradesh,318,JAIMANGAL,,BJP,Bharatiya Janata Party,8th Pass,43,11185128,412488,10772640,1,M
6232,Uttar Pradesh,318,MANOJ KUMAR KANNOJIA,,Bharat Kalyan Party,Bharat Kalyan Party,Graduate,38,58000,0,58000,0,M
6228,Uttar Pradesh,318,NIRMESH MANGAL,,BSP,Bahujan Samaj Party,Post Graduate,51,3648234,0,3648234,2,M
6229,Uttar Pradesh,318,RAM ASISH,,IND,Independent,12th Pass,50,582849,0,582849,0,M
6230,Uttar Pradesh,318,RAMKEVAL,,CPI,Communist Party of India,Graduate,55,355500,0,355500,0,M
6233,Uttar Pradesh,318,SADHU SHARAN,,Bahujan Mukti Party,Bahujan Mukti Party,Post Graduate,46,106600,0,106600,1,M
6227,Uttar Pradesh,318,SANT KIRPAL,,Nirbal Indian Shoshit Hamara Aam Dal,Nirbal Indian Shoshit Hamara Aam Dal,Graduate,38,598000,0,598000,0,M
6231,Uttar Pradesh,318,DR. SUNIL KUMAR,,IND,Independent,Graduate Professional,27,2675000,0,2675000,0,M
3679,Uttar Pradesh,217,ANITA DEVI,,IND,Independent,Post Graduate,33,2546000,0,2546000,0,F
3680,Uttar Pradesh,217,ARUNA TOMAR,,SP,Samajwadi Party,12th Pass,58,42302804,18470000,23832804,0,F
3681,Uttar Pradesh,217,AWADHESH,,Bhartiya Shakti Chetna Party,Bhartiya Shakti Chetna Party,8th Pass,40,2717300,0,2717300,0,M
3682,Uttar Pradesh,217,BALWAN SINGH,,IND,Independent,10th Pass,46,5603618,0,5603618,0,M
3683,Uttar Pradesh,217,DHARMENDRA TIWARI,,RLD,Rashtriya Lok Dal,Literate,26,2953000,0,2953000,0,M
3684,Uttar Pradesh,217,MANOJ KUMAR SHUKLA,,BSP,Bahujan Samaj Party,12th Pass,40,65204883,12573570,52631313,2,M
3685,Uttar Pradesh,217,PRADHUMN,,IND,Independent,Graduate,30,405222,0,405222,0,M
3686,Uttar Pradesh,217,PRAVEEN KUMAR,,IND,Independent,Graduate Professional,56,108277,0,108277,0,M
3687,Uttar Pradesh,217,RAJARAM PAL,,INC,Indian National Congress,Graduate Professional,55,15903018,3700000,12203018,1,M
3688,Uttar Pradesh,217,SATISH MAHANA,Y,BJP,Bharatiya Janata Party,Graduate,56,200840592,3819203,197021389,1,M
3689,Uttar Pradesh,217,SUDHIR KANT,,Bahujan Mukti Party,Bahujan Mukti Party,Post Graduate,52,4623617,1400000,3223617,0,M
3690,Uttar Pradesh,217,VISHVA NATH YADAV,,NCP,Nationalist Congress Party,10th Pass,52,3575304,0,3575304,0,M
5475,Uttar Pradesh,285,ALI AKBAR,,INC,Indian National Congress,Graduate,41,4983307,0,4983307,0,M
5476,Uttar Pradesh,285,KRISHNA KUMAR OJHA,,BSP,Bahujan Samaj Party,12th Pass,45,12680025,2049033,10630992,1,M
5477,Uttar Pradesh,285,MISHRI LAL,,IND,Independent,5th Pass,41,3337000,0,3337000,0,M
5478,Uttar Pradesh,285,PIYUSH,,IND,Independent,Graduate,36,58000,0,58000,0,M
5479,Uttar Pradesh,285,PARMOD KUMAR,,Sabka Dal United,Sabka Dal United,8th Pass,36,3997386,0,3997386,1,M
5480,Uttar Pradesh,285,RAM NIWAS,,Bahujan Mukti Party,Bahujan Mukti Party,Post Graduate,41,4442246,3500000,942246,0,M
5481,Uttar Pradesh,285,SHIV NARAYAN,,IND,Independent,12th Pass,47,844638,0,844638,0,M
5482,Uttar Pradesh,285,SHYAM LAL,,IND,Independent,10th Pass,47,610000,0,610000,0,M
5483,Uttar Pradesh,285,SURESHWAR SINGH,,BJP,Bharatiya Janata Party,12th Pass,58,16346286,1286438,15059848,6,M
5484,Uttar Pradesh,285,VANDAN TIWARI,,IND,Independent,Not Given,34,2730000,0,2730000,0,M
4786,Uttar Pradesh,230,ARIMARDAN SINGH,,BSP,Bahujan Samaj Party,10th Pass,67,102643975,0,102643975,7,M
4787,Uttar Pradesh,230,MUNNALAL DHURIYA,,Bhartiya Shakti Chetna Party,Bhartiya Shakti Chetna Party,Graduate Professional,43,2739276,0,2739276,0,M
